#delay;msgtype;kwargs
0.671000;STATE;{"name": "STUDY_PAIR", "listno": 15, "cue_pos": "word1", "value": true, "serialpos": 5, "word1": "PEACH", "word2": "TRAY", "phase_type": "NON-STIM"}
4.030000;STATE;{"name": "STUDY_PAIR", "listno": 15, "cue_pos": "word1", "value": false, "serialpos": 5, "word1": "PEACH", "word2": "TRAY", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ENCODING", "value": false}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "DISTRACT", "value": true}
20.836000;STATE;{"phase_type": "NON-STIM", "name": "DISTRACT", "value": false}
0.581000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.104000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "RETRIEVAL", "value": true}
0.715000;STATE;{"direction": 0, "name": "REC", "probe": "CLIFF", "value": true, "serialpos": 0, "expecting": "TREE"}
0.010000;STATE;{"direction": 0, "name": "PROBE", "probe": "CLIFF", "value": true, "serialpos": 0, "expecting": "TREE"}
4.033000;STATE;{"direction": 0, "name": "PROBE", "probe": "CLIFF", "value": false, "serialpos": 0, "expecting": "TREE"}
1.000000;STATE;{"direction": 0, "name": "REC", "probe": "CLIFF", "value": false, "serialpos": 0, "expecting": "TREE"}
0.639000;STATE;{"direction": 1, "name": "REC", "probe": "CLOCK", "value": true, "serialpos": 1, "expecting": "LAWN"}
0.010000;STATE;{"direction": 1, "name": "PROBE", "probe": "CLOCK", "value": true, "serialpos": 1, "expecting": "LAWN"}
4.029000;STATE;{"direction": 1, "name": "PROBE", "probe": "CLOCK", "value": false, "serialpos": 1, "expecting": "LAWN"}
1.000000;STATE;{"direction": 1, "name": "REC", "probe": "CLOCK", "value": false, "serialpos": 1, "expecting": "LAWN"}
0.578000;STATE;{"direction": 0, "name": "REC", "probe": "TOOTH", "value": true, "serialpos": 4, "expecting": "TRAIN"}
0.010000;STATE;{"direction": 0, "name": "PROBE", "probe": "TOOTH", "value": true, "serialpos": 4, "expecting": "TRAIN"}
4.039000;STATE;{"direction": 0, "name": "PROBE", "probe": "TOOTH", "value": false, "serialpos": 4, "expecting": "TRAIN"}
1.001000;STATE;{"direction": 0, "name": "REC", "probe": "TOOTH", "value": false, "serialpos": 4, "expecting": "TRAIN"}
0.707000;STATE;{"direction": 1, "name": "REC", "probe": "GOLD", "value": true, "serialpos": 3, "expecting": "MUD"}
0.010000;STATE;{"direction": 1, "name": "PROBE", "probe": "GOLD", "value": true, "serialpos": 3, "expecting": "MUD"}
4.025000;STATE;{"direction": 1, "name": "PROBE", "probe": "GOLD", "value": false, "serialpos": 3, "expecting": "MUD"}
1.000000;STATE;{"direction": 1, "name": "REC", "probe": "GOLD", "value": false, "serialpos": 3, "expecting": "MUD"}
0.613000;STATE;{"direction": 1, "name": "REC", "probe": "MOON", "value": true, "serialpos": 2, "expecting": "HORN"}
0.001000;STATE;{"direction": 1, "name": "PROBE", "probe": "MOON", "value": true, "serialpos": 2, "expecting": "HORN"}
4.037000;STATE;{"direction": 1, "name": "PROBE", "probe": "MOON", "value": false, "serialpos": 2, "expecting": "HORN"}
1.001000;STATE;{"direction": 1, "name": "REC", "probe": "MOON", "value": false, "serialpos": 2, "expecting": "HORN"}
0.598000;STATE;{"direction": 0, "name": "REC", "probe": "PEACH", "value": true, "serialpos": 5, "expecting": "TRAY"}
0.010000;STATE;{"direction": 0, "name": "PROBE", "probe": "PEACH", "value": true, "serialpos": 5, "expecting": "TRAY"}
4.037000;STATE;{"direction": 0, "name": "PROBE", "probe": "PEACH", "value": false, "serialpos": 5, "expecting": "TRAY"}
1.000000;STATE;{"direction": 0, "name": "REC", "probe": "PEACH", "value": false, "serialpos": 5, "expecting": "TRAY"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "RETRIEVAL", "value": false}
0.010000;STATE;{"phase_type": "NON-STIM", "listno": 15, "name": "TRIAL", "value": false}
0.019000;STATE;{"phase_type": "NON-STIM", "listno": 16, "name": "TRIAL", "value": true}
0.010000;TRIAL;{"trial": 16}
0.001401;STATE;{"name": "WAITING", "value": true}
0.328000;STATE;{"name": "WAITING", "value": false}
0.010000;STATE;{"name": "COUNTDOWN", "value": true}
10.429000;STATE;{"name": "COUNTDOWN", "value": false}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ENCODING", "value": true}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.273000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.587000;STATE;{"name": "STUDY_PAIR", "listno": 16, "cue_pos": "word2", "value": true, "serialpos": 0, "word1": "TENT", "word2": "SNAKE", "phase_type": "NON-STIM"}
4.028000;STATE;{"name": "STUDY_PAIR", "listno": 16, "cue_pos": "word2", "value": false, "serialpos": 0, "word1": "TENT", "word2": "SNAKE", "phase_type": "NON-STIM"}
0.001000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.250000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.745000;STATE;{"name": "STUDY_PAIR", "listno": 16, "cue_pos": "word1", "value": true, "serialpos": 1, "word1": "TOAST", "word2": "FARM", "phase_type": "NON-STIM"}
4.038000;STATE;{"name": "STUDY_PAIR", "listno": 16, "cue_pos": "word1", "value": false, "serialpos": 1, "word1": "TOAST", "word2": "FARM", "phase_type": "NON-STIM"}
0.002000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.233000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.676000;STATE;{"name": "STUDY_PAIR", "listno": 16, "cue_pos": "word2", "value": true, "serialpos": 2, "word1": "SHARK", "word2": "FLAG", "phase_type": "NON-STIM"}
4.040000;STATE;{"name": "STUDY_PAIR", "listno": 16, "cue_pos": "word2", "value": false, "serialpos": 2, "word1": "SHARK", "word2": "FLAG", "phase_type": "NON-STIM"}
0.002000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.082000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.680000;STATE;{"name": "STUDY_PAIR", "listno": 16, "cue_pos": "word1", "value": true, "serialpos": 3, "word1": "BENCH", "word2": "ROPE", "phase_type": "NON-STIM"}
4.037000;STATE;{"name": "STUDY_PAIR", "listno": 16, "cue_pos": "word1", "value": false, "serialpos": 3, "word1": "BENCH", "word2": "ROPE", "phase_type": "NON-STIM"}
0.001000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.150000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.651000;STATE;{"name": "STUDY_PAIR", "listno": 16, "cue_pos": "word1", "value": true, "serialpos": 4, "word1": "SHIP", "word2": "BRUSH", "phase_type": "NON-STIM"}
4.032000;STATE;{"name": "STUDY_PAIR", "listno": 16, "cue_pos": "word1", "value": false, "serialpos": 4, "word1": "SHIP", "word2": "BRUSH", "phase_type": "NON-STIM"}
0.002000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.033000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.688000;STATE;{"name": "STUDY_PAIR", "listno": 16, "cue_pos": "word2", "value": true, "serialpos": 5, "word1": "LAKE", "word2": "BRANCH", "phase_type": "NON-STIM"}
4.029000;STATE;{"name": "STUDY_PAIR", "listno": 16, "cue_pos": "word2", "value": false, "serialpos": 5, "word1": "LAKE", "word2": "BRANCH", "phase_type": "NON-STIM"}
0.001000;STATE;{"phase_type": "NON-STIM", "name": "ENCODING", "value": false}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "DISTRACT", "value": true}
20.085000;STATE;{"phase_type": "NON-STIM", "name": "DISTRACT", "value": false}
0.625000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.242000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "RETRIEVAL", "value": true}
0.705000;STATE;{"direction": 1, "name": "REC", "probe": "FLAG", "value": true, "serialpos": 2, "expecting": "SHARK"}
0.010000;STATE;{"direction": 1, "name": "PROBE", "probe": "FLAG", "value": true, "serialpos": 2, "expecting": "SHARK"}
4.028000;STATE;{"direction": 1, "name": "PROBE", "probe": "FLAG", "value": false, "serialpos": 2, "expecting": "SHARK"}
1.000000;STATE;{"direction": 1, "name": "REC", "probe": "FLAG", "value": false, "serialpos": 2, "expecting": "SHARK"}
0.668000;STATE;{"direction": 0, "name": "REC", "probe": "TOAST", "value": true, "serialpos": 1, "expecting": "FARM"}
0.010000;STATE;{"direction": 0, "name": "PROBE", "probe": "TOAST", "value": true, "serialpos": 1, "expecting": "FARM"}
4.033000;STATE;{"direction": 0, "name": "PROBE", "probe": "TOAST", "value": false, "serialpos": 1, "expecting": "FARM"}
1.001000;STATE;{"direction": 0, "name": "REC", "probe": "TOAST", "value": false, "serialpos": 1, "expecting": "FARM"}
0.598000;STATE;{"direction": 1, "name": "REC", "probe": "SNAKE", "value": true, "serialpos": 0, "expecting": "TENT"}
0.010000;STATE;{"direction": 1, "name": "PROBE", "probe": "SNAKE", "value": true, "serialpos": 0, "expecting": "TENT"}
4.036000;STATE;{"direction": 1, "name": "PROBE", "probe": "SNAKE", "value": false, "serialpos": 0, "expecting": "TENT"}
1.000000;STATE;{"direction": 1, "name": "REC", "probe": "SNAKE", "value": false, "serialpos": 0, "expecting": "TENT"}
0.636000;STATE;{"direction": 0, "name": "REC", "probe": "BENCH", "value": true, "serialpos": 3, "expecting": "ROPE"}
0.010000;STATE;{"direction": 0, "name": "PROBE", "probe": "BENCH", "value": true, "serialpos": 3, "expecting": "ROPE"}
4.030000;STATE;{"direction": 0, "name": "PROBE", "probe": "BENCH", "value": false, "serialpos": 3, "expecting": "ROPE"}
1.000000;STATE;{"direction": 0, "name": "REC", "probe": "BENCH", "value": false, "serialpos": 3, "expecting": "ROPE"}
0.688000;STATE;{"direction": 0, "name": "REC", "probe": "SHIP", "value": true, "serialpos": 4, "expecting": "BRUSH"}
0.010000;STATE;{"direction": 0, "name": "PROBE", "probe": "SHIP", "value": true, "serialpos": 4, "expecting": "BRUSH"}
4.030000;STATE;{"direction": 0, "name": "PROBE", "probe": "SHIP", "value": false, "serialpos": 4, "expecting": "BRUSH"}
1.001000;STATE;{"direction": 0, "name": "REC", "probe": "SHIP", "value": false, "serialpos": 4, "expecting": "BRUSH"}
0.733000;STATE;{"direction": 1, "name": "REC", "probe": "BRANCH", "value": true, "serialpos": 5, "expecting": "LAKE"}
0.010000;STATE;{"direction": 1, "name": "PROBE", "probe": "BRANCH", "value": true, "serialpos": 5, "expecting": "LAKE"}
4.032000;STATE;{"direction": 1, "name": "PROBE", "probe": "BRANCH", "value": false, "serialpos": 5, "expecting": "LAKE"}
1.001000;STATE;{"direction": 1, "name": "REC", "probe": "BRANCH", "value": false, "serialpos": 5, "expecting": "LAKE"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "RETRIEVAL", "value": false}
0.010000;STATE;{"phase_type": "NON-STIM", "listno": 16, "name": "TRIAL", "value": false}
0.019000;STATE;{"phase_type": "NON-STIM", "listno": 17, "name": "TRIAL", "value": true}
0.010000;TRIAL;{"trial": 17}
0.010000;STATE;{"name": "WAITING", "value": true}
0.664000;STATE;{"name": "WAITING", "value": false}
0.010000;STATE;{"name": "COUNTDOWN", "value": true}
10.429000;STATE;{"name": "COUNTDOWN", "value": false}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ENCODING", "value": true}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.221000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.684000;STATE;{"name": "STUDY_PAIR", "listno": 17, "cue_pos": "word1", "value": true, "serialpos": 0, "word1": "HAT", "word2": "GRASS", "phase_type": "NON-STIM"}
4.033000;STATE;{"name": "STUDY_PAIR", "listno": 17, "cue_pos": "word1", "value": false, "serialpos": 0, "word1": "HAT", "word2": "GRASS", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.166000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.570000;STATE;{"name": "STUDY_PAIR", "listno": 17, "cue_pos": "word2", "value": true, "serialpos": 1, "word1": "PIN", "word2": "RAT", "phase_type": "NON-STIM"}
4.032000;STATE;{"name": "STUDY_PAIR", "listno": 17, "cue_pos": "word2", "value": false, "serialpos": 1, "word1": "PIN", "word2": "RAT", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.198000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.504000;STATE;{"name": "STUDY_PAIR", "listno": 17, "cue_pos": "word2", "value": true, "serialpos": 2, "word1": "TOOL", "word2": "FUDGE", "phase_type": "NON-STIM"}
4.030000;STATE;{"name": "STUDY_PAIR", "listno": 17, "cue_pos": "word2", "value": false, "serialpos": 2, "word1": "TOOL", "word2": "FUDGE", "phase_type": "NON-STIM"}
0.002000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.165000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.741000;STATE;{"name": "STUDY_PAIR", "listno": 17, "cue_pos": "word1", "value": true, "serialpos": 3, "word1": "CAPE", "word2": "LIP", "phase_type": "NON-STIM"}
4.027000;STATE;{"name": "STUDY_PAIR", "listno": 17, "cue_pos": "word1", "value": false, "serialpos": 3, "word1": "CAPE", "word2": "LIP", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.233000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.646000;STATE;{"name": "STUDY_PAIR", "listno": 17, "cue_pos": "word1", "value": true, "serialpos": 4, "word1": "WING", "word2": "FORT", "phase_type": "NON-STIM"}
4.037000;STATE;{"name": "STUDY_PAIR", "listno": 17, "cue_pos": "word1", "value": false, "serialpos": 4, "word1": "WING", "word2": "FORT", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.234000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.665000;STATE;{"name": "STUDY_PAIR", "listno": 17, "cue_pos": "word2", "value": true, "serialpos": 5, "word1": "BATH", "word2": "POOL", "phase_type": "NON-STIM"}
4.034000;STATE;{"name": "STUDY_PAIR", "listno": 17, "cue_pos": "word2", "value": false, "serialpos": 5, "word1": "BATH", "word2": "POOL", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ENCODING", "value": false}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "DISTRACT", "value": true}
21.603000;STATE;{"phase_type": "NON-STIM", "name": "DISTRACT", "value": false}
0.620000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.129000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "RETRIEVAL", "value": true}
0.659000;STATE;{"direction": 0, "name": "REC", "probe": "WING", "value": true, "serialpos": 4, "expecting": "FORT"}
0.010000;STATE;{"direction": 0, "name": "PROBE", "probe": "WING", "value": true, "serialpos": 4, "expecting": "FORT"}
4.042000;STATE;{"direction": 0, "name": "PROBE", "probe": "WING", "value": false, "serialpos": 4, "expecting": "FORT"}
1.001000;STATE;{"direction": 0, "name": "REC", "probe": "WING", "value": false, "serialpos": 4, "expecting": "FORT"}
0.744000;STATE;{"direction": 0, "name": "REC", "probe": "CAPE", "value": true, "serialpos": 3, "expecting": "LIP"}
0.010000;STATE;{"direction": 0, "name": "PROBE", "probe": "CAPE", "value": true, "serialpos": 3, "expecting": "LIP"}
4.039000;STATE;{"direction": 0, "name": "PROBE", "probe": "CAPE", "value": false, "serialpos": 3, "expecting": "LIP"}
0.999000;STATE;{"direction": 0, "name": "REC", "probe": "CAPE", "value": false, "serialpos": 3, "expecting": "LIP"}
0.513000;STATE;{"direction": 1, "name": "REC", "probe": "FUDGE", "value": true, "serialpos": 2, "expecting": "TOOL"}
0.010000;STATE;{"direction": 1, "name": "PROBE", "probe": "FUDGE", "value": true, "serialpos": 2, "expecting": "TOOL"}
4.036000;STATE;{"direction": 1, "name": "PROBE", "probe": "FUDGE", "value": false, "serialpos": 2, "expecting": "TOOL"}
1.000000;STATE;{"direction": 1, "name": "REC", "probe": "FUDGE", "value": false, "serialpos": 2, "expecting": "TOOL"}
0.638000;STATE;{"direction": 1, "name": "REC", "probe": "POOL", "value": true, "serialpos": 5, "expecting": "BATH"}
0.010000;STATE;{"direction": 1, "name": "PROBE", "probe": "POOL", "value": true, "serialpos": 5, "expecting": "BATH"}
4.028000;STATE;{"direction": 1, "name": "PROBE", "probe": "POOL", "value": false, "serialpos": 5, "expecting": "BATH"}
1.000000;STATE;{"direction": 1, "name": "REC", "probe": "POOL", "value": false, "serialpos": 5, "expecting": "BATH"}
0.560000;STATE;{"direction": 0, "name": "REC", "probe": "HAT", "value": true, "serialpos": 0, "expecting": "GRASS"}
0.010000;STATE;{"direction": 0, "name": "PROBE", "probe": "HAT", "value": true, "serialpos": 0, "expecting": "GRASS"}
4.025000;STATE;{"direction": 0, "name": "PROBE", "probe": "HAT", "value": false, "serialpos": 0, "expecting": "GRASS"}
1.000000;STATE;{"direction": 0, "name": "REC", "probe": "HAT", "value": false, "serialpos": 0, "expecting": "GRASS"}
0.630000;STATE;{"direction": 1, "name": "REC", "probe": "RAT", "value": true, "serialpos": 1, "expecting": "PIN"}
0.010000;STATE;{"direction": 1, "name": "PROBE", "probe": "RAT", "value": true, "serialpos": 1, "expecting": "PIN"}
4.039000;STATE;{"direction": 1, "name": "PROBE", "probe": "RAT", "value": false, "serialpos": 1, "expecting": "PIN"}
1.001000;STATE;{"direction": 1, "name": "REC", "probe": "RAT", "value": false, "serialpos": 1, "expecting": "PIN"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "RETRIEVAL", "value": false}
0.010000;STATE;{"phase_type": "NON-STIM", "listno": 17, "name": "TRIAL", "value": false}
0.020000;STATE;{"phase_type": "NON-STIM", "listno": 18, "name": "TRIAL", "value": true}
0.010000;TRIAL;{"trial": 18}
0.001914;STATE;{"name": "WAITING", "value": true}
0.476000;STATE;{"name": "WAITING", "value": false}
0.010000;STATE;{"name": "COUNTDOWN", "value": true}
10.428000;STATE;{"name": "COUNTDOWN", "value": false}
0.001000;STATE;{"phase_type": "NON-STIM", "name": "ENCODING", "value": true}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.223000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.736000;STATE;{"name": "STUDY_PAIR", "listno": 18, "cue_pos": "word1", "value": true, "serialpos": 0, "word1": "WOOD", "word2": "STOVE", "phase_type": "NON-STIM"}
4.031000;STATE;{"name": "STUDY_PAIR", "listno": 18, "cue_pos": "word1", "value": false, "serialpos": 0, "word1": "WOOD", "word2": "STOVE", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.133000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.505000;STATE;{"name": "STUDY_PAIR", "listno": 18, "cue_pos": "word1", "value": true, "serialpos": 1, "word1": "NOSE", "word2": "APE", "phase_type": "NON-STIM"}
4.029000;STATE;{"name": "STUDY_PAIR", "listno": 18, "cue_pos": "word1", "value": false, "serialpos": 1, "word1": "NOSE", "word2": "APE", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.248000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.585000;STATE;{"name": "STUDY_PAIR", "listno": 18, "cue_pos": "word2", "value": true, "serialpos": 2, "word1": "DOLL", "word2": "STEAM", "phase_type": "NON-STIM"}
4.033000;STATE;{"name": "STUDY_PAIR", "listno": 18, "cue_pos": "word2", "value": false, "serialpos": 2, "word1": "DOLL", "word2": "STEAM", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.133000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.589000;STATE;{"name": "STUDY_PAIR", "listno": 18, "cue_pos": "word2", "value": true, "serialpos": 3, "word1": "SCHOOL", "word2": "OAR", "phase_type": "NON-STIM"}
4.029000;STATE;{"name": "STUDY_PAIR", "listno": 18, "cue_pos": "word2", "value": false, "serialpos": 3, "word1": "SCHOOL", "word2": "OAR", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.163000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.529000;STATE;{"name": "STUDY_PAIR", "listno": 18, "cue_pos": "word2", "value": true, "serialpos": 4, "word1": "AXE", "word2": "SHELL", "phase_type": "NON-STIM"}
4.040000;STATE;{"name": "STUDY_PAIR", "listno": 18, "cue_pos": "word2", "value": false, "serialpos": 4, "word1": "AXE", "word2": "SHELL", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.034000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.712000;STATE;{"name": "STUDY_PAIR", "listno": 18, "cue_pos": "word1", "value": true, "serialpos": 5, "word1": "CANE", "word2": "BROOM", "phase_type": "NON-STIM"}
4.037000;STATE;{"name": "STUDY_PAIR", "listno": 18, "cue_pos": "word1", "value": false, "serialpos": 5, "word1": "CANE", "word2": "BROOM", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ENCODING", "value": false}
0.001000;STATE;{"phase_type": "NON-STIM", "name": "DISTRACT", "value": true}
20.569000;STATE;{"phase_type": "NON-STIM", "name": "DISTRACT", "value": false}
0.632000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.170000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.001000;STATE;{"phase_type": "NON-STIM", "name": "RETRIEVAL", "value": true}
0.689000;STATE;{"direction": 1, "name": "REC", "probe": "SHELL", "value": true, "serialpos": 4, "expecting": "AXE"}
0.010000;STATE;{"direction": 1, "name": "PROBE", "probe": "SHELL", "value": true, "serialpos": 4, "expecting": "AXE"}
4.026000;STATE;{"direction": 1, "name": "PROBE", "probe": "SHELL", "value": false, "serialpos": 4, "expecting": "AXE"}
0.999000;STATE;{"direction": 1, "name": "REC", "probe": "SHELL", "value": false, "serialpos": 4, "expecting": "AXE"}
0.619000;STATE;{"direction": 0, "name": "REC", "probe": "CANE", "value": true, "serialpos": 5, "expecting": "BROOM"}
0.010000;STATE;{"direction": 0, "name": "PROBE", "probe": "CANE", "value": true, "serialpos": 5, "expecting": "BROOM"}
4.033000;STATE;{"direction": 0, "name": "PROBE", "probe": "CANE", "value": false, "serialpos": 5, "expecting": "BROOM"}
1.001000;STATE;{"direction": 0, "name": "REC", "probe": "CANE", "value": false, "serialpos": 5, "expecting": "BROOM"}
0.614000;STATE;{"direction": 1, "name": "REC", "probe": "STEAM", "value": true, "serialpos": 2, "expecting": "DOLL"}
0.010000;STATE;{"direction": 1, "name": "PROBE", "probe": "STEAM", "value": true, "serialpos": 2, "expecting": "DOLL"}
4.037000;STATE;{"direction": 1, "name": "PROBE", "probe": "STEAM", "value": false, "serialpos": 2, "expecting": "DOLL"}
1.000000;STATE;{"direction": 1, "name": "REC", "probe": "STEAM", "value": false, "serialpos": 2, "expecting": "DOLL"}
0.533000;STATE;{"direction": 0, "name": "REC", "probe": "NOSE", "value": true, "serialpos": 1, "expecting": "APE"}
0.010000;STATE;{"direction": 0, "name": "PROBE", "probe": "NOSE", "value": true, "serialpos": 1, "expecting": "APE"}
4.033000;STATE;{"direction": 0, "name": "PROBE", "probe": "NOSE", "value": false, "serialpos": 1, "expecting": "APE"}
1.000000;STATE;{"direction": 0, "name": "REC", "probe": "NOSE", "value": false, "serialpos": 1, "expecting": "APE"}
0.534000;STATE;{"direction": 0, "name": "REC", "probe": "WOOD", "value": true, "serialpos": 0, "expecting": "STOVE"}
0.010000;STATE;{"direction": 0, "name": "PROBE", "probe": "WOOD", "value": true, "serialpos": 0, "expecting": "STOVE"}
4.034000;STATE;{"direction": 0, "name": "PROBE", "probe": "WOOD", "value": false, "serialpos": 0, "expecting": "STOVE"}
1.000000;STATE;{"direction": 0, "name": "REC", "probe": "WOOD", "value": false, "serialpos": 0, "expecting": "STOVE"}
0.706000;STATE;{"direction": 1, "name": "REC", "probe": "OAR", "value": true, "serialpos": 3, "expecting": "SCHOOL"}
0.010000;STATE;{"direction": 1, "name": "PROBE", "probe": "OAR", "value": true, "serialpos": 3, "expecting": "SCHOOL"}
4.029000;STATE;{"direction": 1, "name": "PROBE", "probe": "OAR", "value": false, "serialpos": 3, "expecting": "SCHOOL"}
1.000000;STATE;{"direction": 1, "name": "REC", "probe": "OAR", "value": false, "serialpos": 3, "expecting": "SCHOOL"}
0.001000;STATE;{"phase_type": "NON-STIM", "name": "RETRIEVAL", "value": false}
0.010000;STATE;{"phase_type": "NON-STIM", "listno": 18, "name": "TRIAL", "value": false}
0.020000;STATE;{"phase_type": "NON-STIM", "listno": 19, "name": "TRIAL", "value": true}
0.010000;TRIAL;{"trial": 19}
0.002048;STATE;{"name": "WAITING", "value": true}
0.345000;STATE;{"name": "WAITING", "value": false}
0.010000;STATE;{"name": "COUNTDOWN", "value": true}
10.428000;STATE;{"name": "COUNTDOWN", "value": false}
0.001000;STATE;{"phase_type": "NON-STIM", "name": "ENCODING", "value": true}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.205000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.714000;STATE;{"name": "STUDY_PAIR", "listno": 19, "cue_pos": "word2", "value": true, "serialpos": 0, "word1": "STONE", "word2": "FISH", "phase_type": "NON-STIM"}
4.036000;STATE;{"name": "STUDY_PAIR", "listno": 19, "cue_pos": "word2", "value": false, "serialpos": 0, "word1": "STONE", "word2": "FISH", "phase_type": "NON-STIM"}
0.001000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.131000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.688000;STATE;{"name": "STUDY_PAIR", "listno": 19, "cue_pos": "word2", "value": true, "serialpos": 1, "word1": "CRANE", "word2": "ELF", "phase_type": "NON-STIM"}
4.031000;STATE;{"name": "STUDY_PAIR", "listno": 19, "cue_pos": "word2", "value": false, "serialpos": 1, "word1": "CRANE", "word2": "ELF", "phase_type": "NON-STIM"}
0.010000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.265000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
0.699000;STATE;{"name": "STUDY_PAIR", "listno": 19, "cue_pos": "word1", "value": true, "serialpos": 2, "word1": "HOUSE", "word2": "HOOF", "phase_type": "NON-STIM"}
4.036000;STATE;{"name": "STUDY_PAIR", "listno": 19, "cue_pos": "word1", "value": false, "serialpos": 2, "word1": "HOUSE", "word2": "HOOF", "phase_type": "NON-STIM"}
0.001000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": true}
1.165000;STATE;{"phase_type": "NON-STIM", "name": "ORIENT", "value": false}
